2025-05-21 22:27:51,PROPER,0.8418709635734558,0.8507609367370605,0.9090263247489929
2025-05-21 22:29:04,PROPER,0.8418709635734558,0.8507609367370605,0.9090263247489929
2025-05-21 22:30:12,PROPER,0.8418709635734558,0.8507609367370605,0.9090263247489929
2025-05-21 22:30:24,PROPER,0.8418709635734558,0.8507609367370605,0.9090263247489929
2025-05-21 22:32:29,PROPER,0.8418709635734558,0.8507609367370605,0.9090263247489929
2025-05-21 22:32:39,PROPER,0.8418709635734558,0.8507609367370605,0.9090263247489929
2025-05-21 22:33:08,PROPER,0.8418709635734558,0.8507609367370605,0.9090263247489929
2025-05-21 22:34:00,PROPER,0.8418709635734558,0.8507609367370605,0.9090263247489929
2025-05-21 22:34:27,PROPER,0.8418709635734558,0.8507609367370605,0.9090263247489929
2025-05-21 22:35:16,PROPER,0.8418709635734558,0.8507609367370605,0.9090263247489929
